T,theta,sigma_u,sigma_d,sigma_s,eta_u,eta_d,eta_s,Phi1,Phi2
100.0,4.881592653589793,1.4403177975787809,1.4403177975787929,2.2250838018573695,1.1367597640766511,1.136759764076636,0.044436238111767834,0.003864935780896897,0.003864935780896897
100.0,4.891592653589793,1.4458464729761418,1.4458464729761256,2.2251071665087268,1.1299027838125468,1.1299027838125681,0.0441681969500624,0.003863917918495328,0.003863917918495328
100.0,4.901592653589793,1.4513411541315984,1.4513411541315997,2.2251304135399237,1.1230194916272136,1.1230194916272116,0.04389912724843538,0.003862906625250551,0.003862906625250551
100.0,4.911592653589793,1.4568017221377494,1.4568017221377119,2.2251535419610278,1.116110054471294,1.1161100544713387,0.04362903553303404,0.003861901917202329,0.003861901917202329
100.0,4.921592653589793,1.462228058883298,1.4622280588832923,2.2251765507864016,1.1091746397766638,1.1091746397766684,0.043357928348811914,0.0038609038102563357,0.0038609038102563357
100.0,4.931592653589793,1.4676200470546834,1.4676200470546956,2.225199439034766,1.1022134154526,1.1022134154525847,0.04308581225938763,0.0038599123201844767,0.0038599123201844767
100.0,4.941592653589793,1.4729775701373167,1.4729775701373435,2.2252222057292435,1.0952265498824096,1.0952265498823757,0.04281269384691081,0.0038589274626253233,0.0038589274626253233
100.0,4.951592653589794,1.478300512417033,1.4783005124170585,2.2252448498974355,1.088214211919805,1.088214211919773,0.042538579711916234,0.0038579492530843467,0.0038579492530843467
100.0,4.961592653589793,1.4835887589814558,1.4835887589814087,2.2252673705714616,1.081176570885345,1.0811765708854064,0.04226347647318941,0.003856977706934328,0.003856977706934328
100.0,4.971592653589793,1.488842195721231,1.4888421957212261,2.2252897667880314,1.0741137965630434,1.0741137965630538,0.04198739076762993,0.003856012839415689,0.003856012839415689
100.0,4.981592653589793,1.4940607093316347,1.4940607093316425,2.225312037588481,1.0670260591964886,1.0670260591964764,0.041710329250105885,0.0038550546656368496,0.0038550546656368496
100.0,4.991592653589793,1.4992441873136697,1.4992441873136992,2.2253341820188495,1.059913529485578,1.059913529485539,0.041432298593321426,0.003854103200574525,0.003854103200574525
100.0,5.001592653589793,1.5043925179755129,1.504392517975494,2.2253561991299287,1.052776378582811,1.0527763785828388,0.04115330548767382,0.0038531584590741318,0.0038531584590741318
100.0,5.011592653589793,1.509505590433692,1.5095055904336596,2.2253780879773046,1.045614778089923,1.04561477808997,0.04087335664112051,0.0038522204558500773,0.0038522204558500773
100.0,5.021592653589793,1.5145832946145046,1.5145832946144804,2.225399847621436,1.0384289000541516,1.0384289000541858,0.04059245877902824,0.003851289205486126,0.003851289205486126
100.0,5.031592653589794,1.519625521255263,1.5196255212552683,2.225421477127696,1.0312189169647556,1.0312189169647488,0.04031061864405013,0.0038503647224357295,0.0038503647224357295
100.0,5.0415926535897935,1.5246321619055703,1.5246321619055778,2.225442975566416,1.0239850017494503,1.0239850017494365,0.040027842995979404,0.003849447021022372,0.003849447021022372
100.0,5.051592653589793,1.5296031089285398,1.5296031089285151,2.225464342012968,1.0167273277709181,1.0167273277709545,0.039744138611605896,0.003848536115439883,0.003848536115439883
100.0,5.061592653589793,1.5345382555020142,1.5345382555020106,2.2254855755477947,1.0094460688233042,1.0094460688233098,0.0394595122845882,0.0038476320197528297,0.0038476320197528297
100.0,5.071592653589793,1.5394374956199104,1.5394374956199193,2.2255066752564723,1.0021413991285109,1.0021413991285002,0.03917397082530743,0.0038467347478968066,0.0038467347478968066
100.0,5.081592653589793,1.5443007240933624,1.5443007240933446,2.2255276402297612,0.9948134933327777,0.9948134933328061,0.038887521060729284,0.0038458443136787524,0.0038458443136787524
100.0,5.091592653589793,1.5491278365518832,1.549127836551875,2.225548469563661,0.9874625265031937,0.9874625265032057,0.0386001698342753,0.0038449607307773446,0.0038449607307773446
100.0,5.101592653589793,1.5539187294446621,1.5539187294446657,2.225569162359464,0.9800886741240218,0.9800886741240195,0.0383119240056683,0.003844084012743269,0.003844084012743269
100.0,5.111592653589793,1.5586733000416935,1.558673300041696,2.2255897177238055,0.9726921120932434,0.9726921120932402,0.03802279045080855,0.0038432141729996057,0.0038432141729996057
100.0,5.1215926535897935,1.5633914464349419,1.563391446434939,2.225610134768716,0.9652730167190209,0.9652730167190227,0.03773277606162894,0.003842351224842116,0.003842351224842116
100.0,5.131592653589793,1.5680730675395114,1.5680730675395012,2.225630412611678,0.9578315647161622,0.9578315647161791,0.03744188774595574,0.0038414951814395772,0.0038414951814395772
100.0,5.141592653589793,1.5727180630947917,1.5727180630947861,2.225650550375661,0.9503679332025905,0.9503679332026003,0.03715013242737653,0.0038406460558341447,0.0038406460558341447
100.0,5.151592653589793,1.577326333665613,1.5773263336656083,2.2256705471891953,0.9428822996957766,0.9428822996957854,0.03685751704509581,0.0038398038609416107,0.0038398038609416107
100.0,5.161592653589793,1.5818977806433205,1.5818977806433439,2.2256904021864123,0.9353748421092817,0.9353748421092436,0.03656404855379927,0.0038389686095518082,0.0038389686095518082
100.0,5.171592653589793,1.5864323062469765,1.5864323062469914,2.2257101145070814,0.9278457387491046,0.9278457387490797,0.0362697339235201,0.0038381403143288592,0.0038381403143288592
100.0,5.181592653589793,1.590929813524337,1.590929813524355,2.2257296832966884,0.920295168310329,0.9202951683103017,0.03597458013949191,0.003837318987811544,0.003837318987811544
100.0,5.191592653589793,1.5953902063530518,1.595390206353046,2.2257491077064633,0.9127233098734373,0.9127233098734467,0.03567859420202006,0.0038365046424136064,0.0038365046424136064
100.0,5.201592653589794,1.5998133894416477,1.5998133894416566,2.225768386893428,0.9051303429009291,0.9051303429009153,0.03538178312633945,0.003835697290424053,0.003835697290424053
100.0,5.211592653589793,1.6041992683306954,1.6041992683307011,2.225787520020468,0.8975164472336347,0.8975164472336267,0.03508415394247607,0.003834896944007498,0.003834896944007498
100.0,5.221592653589793,1.6085477493937792,1.6085477493937765,2.225806506256353,0.8898818030873298,0.8898818030873339,0.03478571369511193,0.0038341036152044665,0.0038341036152044665
100.0,5.231592653589793,1.6128587398385748,1.6128587398385632,2.2258253447758056,0.8822265910491559,0.8822265910491753,0.03448646944344662,0.003833317315931688,0.003833317315931688
100.0,5.241592653589793,1.6171321477078597,1.6171321477078675,2.225844034759543,0.8745509920741419,0.8745509920741292,0.03418642826105749,0.0038325380579824434,0.0038325380579824434
100.0,5.2515926535897925,1.621367881880594,1.6213678818805985,2.2258625753943138,0.866855187481577,0.8668551874815682,0.033885597235766396,0.0038317658530268414,0.0038317658530268414
100.0,5.261592653589793,1.6255658520728473,1.6255658520728402,2.2258809658729675,0.8591393589516332,0.8591393589516452,0.033583983469497265,0.003831000712612142,0.003831000712612142
100.0,5.271592653589793,1.6297259688388304,1.6297259688388255,2.2258992053944766,0.8514036885217899,0.8514036885218019,0.03328159407814315,0.003830242648163057,0.003830242648163057
100.0,5.281592653589794,1.633848143571906,1.6338481435718986,2.2259172931640094,0.8436483585832916,0.8436483585833038,0.03297843619142472,0.003829491670982039,0.003829491670982039
100.0,5.2915926535897935,1.6379322885055307,1.6379322885055114,2.22593522839294,0.835873551877657,0.8358735518776945,0.03267451695275773,0.003828747792249651,0.003828747792249651
100.0,5.301592653589793,1.641978316714204,1.6419783167142186,2.22595301029894,0.8280794514932382,0.8280794514932104,0.0323698435191124,0.003828011023024747,0.003828011023024747
100.0,5.311592653589793,1.6459861421145263,1.645986142114517,2.2259706381059816,0.8202662408614939,0.8202662408615102,0.03206442306087549,0.0038272813742448626,0.0038272813742448626
100.0,5.321592653589793,1.649955679465956,1.6499556794659602,2.225988111044404,0.8124341037538089,0.8124341037538007,0.031758262761715846,0.0038265588567265086,0.0038265588567265086
100.0,5.331592653589793,1.653886844371923,1.6538868443719374,2.226005428350961,0.8045832242776825,0.8045832242776534,0.031451369818445526,0.0038258434811653916,0.0038258434811653916
100.0,5.341592653589793,1.6577795532806485,1.6577795532806578,2.22602258926885,0.7967137868733721,0.7967137868733531,0.031143751440882377,0.003825135258136794,0.003825135258136794
100.0,5.351592653589793,1.66163372348607,1.661633723486074,2.2260395930477705,0.7888259763103843,0.7888259763103767,0.03083541485171544,0.0038244341980957905,0.0038244341980957905
100.0,5.361592653589794,1.6654492731287465,1.66544927312875,2.226056438943952,0.780919977683939,0.7809199776839326,0.030526367286364195,0.003823740311377601,0.003823740311377601
100.0,5.3715926535897935,1.669226121196751,1.6692261211967567,2.2260731262202182,0.7729959764114686,0.7729959764114573,0.030216615992845454,0.003823053608197815,0.003823053608197815
100.0,5.381592653589793,1.6729641875265504,1.6729641875265475,2.2260896541460102,0.7650541582291059,0.7650541582291114,0.029906168231634337,0.003822374098652703,0.003822374098652703
100.0,5.391592653589793,1.6766633928038441,1.6766633928038432,2.2261060219974325,0.7570947091882352,0.7570947091882383,0.029595031275528625,0.003821701792719514,0.003821701792719514
100.0,5.401592653589793,1.6803236585644519,1.6803236585644519,2.226122229057303,0.749117815651933,0.7491178156519306,0.029283212409507133,0.0038210367002567205,0.0038210367002567205
100.0,5.411592653589793,1.6839449071951473,1.683944907195143,2.226138274615191,0.7411236642914815,0.7411236642914921,0.028970718930603035,0.0038203788310043033,0.0038203788310043033
100.0,5.421592653589793,1.6875270619344696,1.68752706193448,2.2261541579674557,0.7331124420829325,0.7331124420829117,0.02865755814775656,0.0038197281945840512,0.0038197281945840512
100.0,5.431592653589793,1.6910700468736044,1.691070046873604,2.2261698784172794,0.7250843363034835,0.7250843363034873,0.028343737381684646,0.0038190848004998118,0.0038190848004998118
100.0,5.441592653589794,1.6945737869571067,1.6945737869571273,2.2261854352747323,0.7170395345281722,0.7170395345281274,0.028029263964742968,0.0038184486581377295,0.0038184486581377295
100.0,5.451592653589794,1.698038207983822,1.6980382079838265,2.2262008278567804,0.7089782246261347,0.7089782246261261,0.02771414524078683,0.0038178197767665847,0.0038178197767665847
100.0,5.461592653589793,1.7014632366075513,1.7014632366075544,2.226216055487349,0.7009005947573842,0.7009005947573794,0.027398388565040722,0.0038171981655379847,0.0038171981655379847
100.0,5.471592653589793,1.7048488003379267,1.7048488003379252,2.22623111749735,0.6928068333691192,0.6928068333691243,0.02708200130395415,0.0038165838334866856,0.0038165838334866856
100.0,5.481592653589793,1.7081948275411407,1.7081948275411327,2.2262460132247277,0.6846971291923153,0.6846971291923309,0.026764990835071778,0.0038159767895308084,0.0038159767895308084
100.0,5.491592653589793,1.711501247440709,1.7115012474407163,2.2262607420144853,0.6765716712382521,0.6765716712382336,0.026447364546891932,0.0038153770424721174,0.0038153770424721174
100.0,5.5015926535897925,1.7147679901182593,1.7147679901182598,2.2262753032187383,0.6684306487949191,0.6684306487949241,0.026129129838735592,0.0038147846009962613,0.0038147846009962613
100.0,5.511592653589793,1.7179949865142001,1.7179949865142066,2.2262896961967393,0.6602742514237139,0.6602742514236954,0.025810294120603743,0.003814199473673055,0.003814199473673055
100.0,5.521592653589793,1.7211821684285271,1.721182168428526,2.226303920314918,0.652102668955754,0.652102668955757,0.02549086481304761,0.003813621668956678,0.003813621668956678
100.0,5.531592653589794,1.7243294685214818,1.7243294685214796,2.2263179749469217,0.6439160914885663,0.6439160914885688,0.025170849347027787,0.003813051195185982,0.003813051195185982
100.0,5.5415926535897935,1.7274368203143007,1.7274368203143022,2.2263318594736474,0.6357147093824898,0.6357147093824884,0.024850255163781247,0.0038124880605846755,0.0038124880605846755
100.0,5.551592653589793,1.730504158189905,1.730504158189906,2.226345573283278,0.6274987132572364,0.6274987132572334,0.02452908971468183,0.003811932273261609,0.003811932273261609
100.0,5.561592653589793,1.7335314173935839,1.7335314173935752,2.2263591157713205,0.6192682939883993,0.6192682939884218,0.024207360461107275,0.0038113838412109887,0.0038113838412109887
100.0,5.571592653589793,1.736518534033659,1.7365185340336735,2.226372486340632,0.6110236427040454,0.611023642704009,0.023885074874302404,0.003810842772312629,0.003810842772312629
100.0,5.581592653589793,1.7394654450822202,1.7394654450822302,2.226385684401464,0.6027649507810401,0.602764950781022,0.023562240435241126,0.0038103090743321776,0.0038103090743321776
100.0,5.591592653589793,1.7423720883756983,1.7423720883756941,2.226398709371496,0.5944924098418065,0.5944924098418236,0.023238864634494736,0.0038097827549213497,0.0038097827549213497
100.0,5.601592653589793,1.7452384026155539,1.7452384026155432,2.2264115606758597,0.5862062117507452,0.5862062117507748,0.02291495497208986,0.00380926382161817,0.00380926382161817
100.0,5.611592653589794,1.74806432736893,1.74806432736893,2.226424237747183,0.5779065486107389,0.5779065486107335,0.02259051895738154,0.0038087522818471336,0.0038087522818471336
100.0,5.6215926535897935,1.750849803069279,1.7508498030692805,2.226436740025608,0.569593612759658,0.5695936127596497,0.022265564108907055,0.00380824814291953,0.00380824814291953
100.0,5.631592653589793,1.7535947710169564,1.753594771016967,2.22644906695884,0.5612675967669858,0.561267596766953,0.02194009795425804,0.0038077514120335803,0.0038077514120335803
100.0,5.641592653589793,1.7562991733798614,1.7562991733798679,2.2264612180021772,0.5529286934302365,0.5529286934302227,0.021614128029939984,0.0038072620962746953,0.0038072620962746953
100.0,5.651592653589793,1.7589629531940183,1.7589629531940156,2.226473192618516,0.5445770957715882,0.5445770957715858,0.021287661881241336,0.003806780202615684,0.003806780202615684
100.0,5.661592653589793,1.761586054364158,1.7615860543641673,2.2264849902784243,0.5362129970343547,0.5362129970343272,0.020960707062093027,0.003806305737916935,0.003806305737916935
100.0,5.671592653589793,1.7641684216643492,1.76416842166435,2.2264966104601362,0.527836590679464,0.527836590679463,0.020633271134934298,0.003805838708926674,0.003805838708926674
100.0,5.681592653589793,1.7667100007384997,1.7667100007384964,2.2265080526496033,0.5194480703821278,0.5194480703821358,0.020305361670579333,0.0038053791222811355,0.0038053791222811355
100.0,5.691592653589794,1.7692107381009632,1.769210738100972,2.226519316340505,0.5110476300282719,0.51104763002825,0.019976986248080288,0.0038049269845047713,0.0038049269845047713
100.0,5.701592653589794,1.771670581137099,1.7716705811370987,2.2265304010343065,0.5026354637110424,0.5026354637110427,0.019648152454589438,0.0038044823020104575,0.0038044823020104575
